"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"COPB2",0.160970740616153,7.7408211113284,3.56766955230121,0.0533860964725563,0.32441578226819,-8.5147367244093,"NOT"
"LYST",0.336203554812897,1.32585926742457,1.60008279031289,0.22971211090722,0.674693655977094,-8.51540751203385,"NOT"
"STEAP1B",-0.412487609348695,3.18352723052316,-2.19072752588146,0.138188289208417,0.513328570817776,-8.51549948812921,"NOT"
"BIRC5",-0.0560028750875041,7.43978977466513,-3.48541778614765,0.0560640461236336,0.33053710628719,-8.51553821811661,"NOT"
"CBX5",0.249416872347317,7.66562446446559,3.54517964337245,0.0541007384786359,0.326544605730028,-8.51561679345554,"NOT"
"TM6SF1",0.286889452206789,1.61736687066539,1.68480565869928,0.212735018185586,0.646469718717559,-8.51596858414552,"NOT"
"PITX3",0.808166607891804,-1.38389006206589,0.96575500875329,0.421036298440705,0.825818110191101,-8.51620217566151,"NOT"
"SPRY2",-0.379968928585171,3.45156988577684,-2.27940614082171,0.128750591444077,0.493976366146943,-8.51626878008562,"NOT"
"ACTN1",-0.337815057059911,6.89443549994625,-3.33447091485475,0.0614733757010577,0.345636739733741,-8.51693393061486,"NOT"
"TOM1L2",0.306765097230911,3.4518413116342,2.27625148568601,0.129071808519625,0.494175330626932,-8.51730438562412,"NOT"
"CLGN",0.526311011646894,0.300824371624951,1.31776934977076,0.299138245785881,0.762139747279997,-8.51741443249976,"NOT"
"AP3D1",-0.126683147046546,7.81425690845222,-3.58395657528408,0.0528765533408112,0.324170622430323,-8.51865600376937,"NOT"
"WDFY3",0.409955692108748,4.04657343746642,2.46770681459488,0.111318987403014,0.45875607204007,-8.51866591163338,"NOT"
"COL6A6",-0.468450188711382,-1.77295196511687,-0.891149817792705,0.452963298948181,0.860596152897122,-8.51907491273968,"NOT"
"BTBD6",-0.468450188711382,-1.77295196511687,-0.891149817792705,0.452963298948181,0.860596152897122,-8.51907491273968,"NOT"
"ZFPM1",-0.183165049540507,7.12525928666731,-3.39559219609125,0.0592012952417393,0.338837589130329,-8.51910562432963,"NOT"
"FKBP8",0.238042517792312,8.53186928251062,3.78325028149966,0.0471451676792624,0.309135431485175,-8.51931561506741,"NOT"
"DPH2",-0.188534107667893,7.05671620731684,-3.37655015919028,0.0598967758400043,0.3410769845449,-8.51942386415355,"NOT"
"GFI1",-0.336847290968666,-1.27089923174135,-0.989682061401916,0.411279998632547,0.818279932375249,-8.51986489564332,"NOT"
"STPG3",0.74344399320697,0.745574860704285,1.42365947379553,0.270557320281171,0.722904720948081,-8.52105848810407,"NOT"
"CHCHD2",0.0614381467649476,9.130696234965,3.9610014690957,0.0427262969256597,0.294688789561428,-8.52162445063656,"NOT"
"PRR36",0.489946431626753,-0.0543409125666221,1.23095373096005,0.32514463291273,0.80142864806472,-8.5224127578146,"NOT"
"BANK1",0.755628905551551,-1.29668792252484,0.977666275397296,0.416150554605415,0.821052885393832,-8.52245106882118,"NOT"
"AL513478.1",-0.597246887787184,0.981699818336928,-1.49379052594233,0.25336869924695,0.703940473378684,-8.52347868874211,"NOT"
"PAX6",0.570018656154239,2.98735804471519,2.10715982271333,0.147910729364223,0.530381384026189,-8.52385157400466,"NOT"
"NRL",0.46388267464294,2.52486045799926,1.95650604332935,0.16774851970134,0.567627913496435,-8.52427199740707,"NOT"
"DDX27",-0.171790976015394,6.71484678427711,-3.27748514317758,0.0636992932515287,0.351041899811333,-8.52435475381494,"NOT"
"TUBB4A",-0.113366429474967,-0.444222247689478,-1.14854879350771,0.352165102286246,0.812050566737149,-8.52459639359891,"NOT"
"FAM24B",-0.529292198665972,0.149975490619001,-1.27508890682053,0.31161987896204,0.781596026543299,-8.52494073333896,"NOT"
"LMBR1L",0.152993418439058,4.64932432059811,2.6628150711652,0.0963745458778031,0.42981982549391,-8.52528516614685,"NOT"
"UTP4",-0.0809420579977527,7.88203274929294,-3.594299866739,0.0525563918842791,0.323859708279889,-8.52531992000997,"NOT"
"PIGG",0.201520129651127,6.19485989767325,3.12712521980967,0.0701198230275609,0.369349485807681,-8.52717706898062,"NOT"
"SMIM22",1.09292273410153,-2.01805922217884,0.823466989605698,0.48394994903158,0.895196509753099,-8.52785403802571,"NOT"
"WEE1",0.145957833209871,7.06068649399209,3.36666781440825,0.0602620789015854,0.341614891660926,-8.52787752656221,"NOT"
"STMN3",0.28556136586763,6.90813973858764,3.32353683809318,0.0618922231068705,0.346301689882201,-8.52790462720914,"NOT"
"UNC13B",0.116165425524382,5.56190513308197,2.94242515952576,0.0792566215927013,0.391413048315861,-8.52880079058117,"NOT"
"PPP1R3F",0.470406747428095,1.2138034533311,1.55279052355104,0.239897604645783,0.686622260580988,-8.53009683044004,"NOT"
"CLDN16",-1.07009253757476,-2.07087152371439,-0.814557694002947,0.488174593472654,0.899801481822454,-8.53024227838278,"NOT"
"ATAD5",0.172079987701167,5.78782433376589,3.00619169356682,0.075930884768355,0.383186092900768,-8.53075326871148,"NOT"
"TMTC2",0.192415034339873,1.58247381133117,1.66201495544835,0.217148114349599,0.654264869466893,-8.53126074788459,"NOT"
"CKMT2",-0.327520914927343,1.31064848419556,-1.58356617372091,0.233209438881207,0.678968226871755,-8.53151192156526,"NOT"
"PRDM12",0.153713570798918,-1.71006727336788,0.890451714815143,0.453272992007109,0.860740531376797,-8.5320535613946,"NOT"
"CYTIP",0.153713570798918,-1.71006727336788,0.890451714815143,0.453272992007109,0.860740531376797,-8.5320535613946,"NOT"
"DPF1",0.539427473783193,2.74594985047089,2.01970661658965,0.159039509237375,0.551936066082154,-8.53210047798275,"NOT"
"CDCA7",0.213265857499652,7.1183258599341,3.37564039281134,0.0599302800251059,0.341171503860835,-8.53292906299396,"NOT"
"ARPC4",-0.331259674241775,6.18369186517548,-3.11787228141742,0.070542899988125,0.369852724257455,-8.53311680544453,"NOT"
"TNFSF9",-0.197667750523042,4.22445458423193,-2.51689047911689,0.107279767666422,0.450575024198973,-8.53329735754052,"NOT"
"C2CD2",-0.291759738215131,4.98366423435086,-2.76119039790197,0.0898371429872086,0.415064876974555,-8.53377672519181,"NOT"
"SAMD4A",0.192013255756283,3.62928959632446,2.32114363060125,0.124596507858383,0.485547640393532,-8.53378570868113,"NOT"
"NUDT2",-0.155260093204196,3.17845977629059,-2.1740590862666,0.140060643913639,0.516549500037026,-8.53409371677361,"NOT"
"TRAM1L1",0.743294873273185,-2.58097781407478,0.706908814908634,0.541932073496164,0.958353590538564,-8.53443849104477,"NOT"
"GNAQ",-0.23706200454606,6.07436793923721,-3.0857214799366,0.0720399086016891,0.373833220748441,-8.53452152181894,"NOT"
"NUCKS1",0.19389551754842,8.82804839972214,3.85005363462544,0.0454141945293296,0.304891503591617,-8.53487699528511,"NOT"
"CERK",-0.23359974633607,3.8942349059978,-2.40798487623867,0.116495413384005,0.470073718454367,-8.5348877545717,"NOT"
"TUBA3D",-1.21806697483121,0.326399046726524,-1.30108466847862,0.30394916870236,0.768960533230829,-8.53509532063151,"NOT"
"SAP30",-0.202925784837833,4.17391979862235,-2.4981744764329,0.108793824137682,0.453285899575368,-8.53543227563279,"NOT"
"AL391650.1",-0.280216177621122,6.18188520110432,-3.11506950394262,0.0706717300549599,0.369928657890296,-8.53557253211266,"NOT"
"NDUFAF2",-0.281676323392943,4.67769175410273,-2.66172502064454,0.0964504561707732,0.430063335391598,-8.53560531210631,"NOT"
"LMBRD1",0.0885434574106529,4.90954891045563,2.73573951488698,0.0914706501584972,0.418738268536226,-8.53578800980302,"NOT"
"ATG16L2",0.0879750452385424,2.64026189538981,1.99145589874149,0.162860131815383,0.558959238123512,-8.53592702279172,"NOT"
"WDR64",0.741199438661435,-2.58097781407478,0.704915956823138,0.542974616491599,0.958631479308583,-8.53608813811754,"NOT"
"SPACA3",0.741199438661435,-2.58097781407478,0.704915956823138,0.542974616491599,0.958631479308583,-8.53608813811754,"NOT"
"SMAD9",0.741199438661435,-2.58097781407478,0.704915956823138,0.542974616491599,0.958631479308583,-8.53608813811754,"NOT"
"LRRC25",0.741199438661435,-2.58097781407478,0.704915956823138,0.542974616491599,0.958631479308583,-8.53608813811754,"NOT"
"POLDIP2",-0.142126648025902,7.57525115934724,-3.49680105410027,0.0556827043274855,0.330087022274993,-8.53616942288606,"NOT"
"TMEM51",0.701803233479061,-1.1413641536049,0.994682504990271,0.409270177742668,0.818279932375249,-8.53622719504364,"NOT"
"CDHR3",0.633858336822214,-1.17522144966274,0.988330180638374,0.41182507950962,0.818279932375249,-8.53666370708669,"NOT"
"AGBL3",0.174889167907495,1.81461034934448,1.7258290201581,0.205063349355604,0.632569543460064,-8.53734647120966,"NOT"
"SRBD1",0.213315691375264,4.59790602508445,2.63202333643773,0.0985496102419392,0.433056847840642,-8.53771997114971,"NOT"
"C11orf95",0.274411012393475,5.43322194372765,2.89190126059085,0.0820313363561069,0.398416724268858,-8.53797288060399,"NOT"
"IGLON5",0.152623570708536,-1.71006727336788,0.88413742229962,0.456083465914258,0.864408379565707,-8.53802859523899,"NOT"
"WISP3",0.5592151801563,-0.106902566421651,1.20417061474758,0.333668945588791,0.812050566737149,-8.53841133019979,"NOT"
"DLD",0.245743826049599,7.2754370704884,3.41042994414495,0.0586669341140153,0.337168597339115,-8.53903918526066,"NOT"
"NME7",0.259262220085923,3.36433654074071,2.22663330047592,0.134263000374188,0.505531329485538,-8.53965323668284,"NOT"
"TMEM42",-0.488570603274588,0.330911497661184,-1.3060699365914,0.302502588589665,0.766651176115172,-8.53993100629699,"NOT"
"FGFR4",-0.360874285127961,4.30503008962012,-2.53408051528144,0.10591341941549,0.448664718141058,-8.54070873361021,"NOT"
"HMX2",-0.504755896626913,-1.74280029354287,-0.873454157923607,0.460876870497635,0.869296960738494,-8.54109968527804,"NOT"
"ENAH",-0.504755896626913,-1.74280029354287,-0.873454157923607,0.460876870497635,0.869296960738494,-8.54109968527804,"NOT"
"BUB3",0.214343535298711,7.65991642552642,3.51223443194795,0.0551712877427747,0.327979663503602,-8.54127567502167,"NOT"
"VRK2",0.178951371526026,5.70110351703513,2.96854487050158,0.0778712322186345,0.387551007991187,-8.54166614123845,"NOT"
"OR8G1",0.971416366065445,-1.30254088283498,0.95279497037023,0.426417751817695,0.830955698302466,-8.54230870831361,"NOT"
"MRPS14",0.125447792172664,5.58490862715645,2.93412552123387,0.079703729017608,0.392030454619631,-8.54238567927586,"NOT"
"DHRS1",0.265913921029689,4.22118877908438,2.50349841938421,0.10836030054908,0.452414727445234,-8.54250818628123,"NOT"
"TMEM230",0.181447812486644,6.48440222561372,3.19098002070534,0.0672912416346482,0.360979411863061,-8.54284062132975,"NOT"
"CAB39",0.0948952605444724,7.22200747971098,3.39254052161495,0.0593120141159897,0.33908661667841,-8.54300192657644,"NOT"
"JAG1",-0.459703474389286,0.879260842931646,-1.45046240339949,0.263831767194856,0.71399153665898,-8.54303890001972,"NOT"
"MELK",0.251617378822398,5.72643980069752,2.97320226073019,0.0776276147806654,0.386911062951003,-8.54317033265753,"NOT"
"AP1S3",-0.879094740085777,1.86969983402212,-1.72450803338317,0.205305064745303,0.632910372360158,-8.54353816043763,"NOT"
"AFAP1",-0.275770471521763,3.58325870079906,-2.29775245416711,0.126902856893078,0.489973218056573,-8.54378002986204,"NOT"
"MPP2",0.546516750833868,0.752688524487255,1.40985518883113,0.274098875994562,0.728273813523,-8.54432334963848,"NOT"
"C19orf25",-0.205274208244542,6.58364454942912,-3.21706965866131,0.0661797564596665,0.357200766277756,-8.5449895941192,"NOT"
"DUSP14",-0.217005152706225,4.89020909376282,-2.71955476156828,0.0925299675067748,0.421918953470172,-8.54581379307772,"NOT"
"COLGALT1",-0.123917565080665,8.2471218977332,-3.66934693893031,0.0503106207041202,0.316792086249563,-8.54632211404147,"NOT"
"SYNGR1",-0.332850366242696,1.05533613695016,-1.49730188485487,0.252542334217526,0.702693075444984,-8.54660012988099,"NOT"
"KYAT1",0.0799548018347673,4.1285650140869,2.47171041291201,0.110982820019895,0.457838162473732,-8.54666986831186,"NOT"
"CCDC191",1.45097609747191,-1.44072292817889,0.909267036185727,0.444997654544413,0.851554870696074,-8.54714504119769,"NOT"
"CEP350",0.162100543211145,6.60380891024996,3.21854877044615,0.0661174862717895,0.357194296508455,-8.54764341489663,"NOT"
"ZNF431",0.363929106062895,5.3512397210895,2.85473236636736,0.0841559270782267,0.402349510655705,-8.54778100898785,"NOT"
"RACGAP1",0.343002362165894,6.64189572795288,3.22613488396133,0.065799351948882,0.356769672670711,-8.5480107699784,"NOT"
"UNC79",-1.38137056405173,-1.73583148747924,-0.856260459596645,0.468692934629415,0.877768739618788,-8.5480862048538,"NOT"
"GCLC",-0.237764709644703,4.43330336266508,-2.56910469592674,0.103199476722449,0.443337360888499,-8.54862701056327,"NOT"
"OR10D3",0.993358669262721,-0.34445027573122,1.13872006075609,0.355547713711409,0.812050566737149,-8.54918697734416,"NOT"
"BUD31",0.135400831826172,6.57045666231109,3.20699409803264,0.0666060461834425,0.358519543959727,-8.54982925342622,"NOT"
"LARP1B",-0.324186914010257,4.84040468980851,-2.69731932955161,0.0940119793585715,0.42500268377267,-8.55093136036947,"NOT"
"FARP1",0.180729550392923,5.35091475035539,2.85429503879029,0.0841813591406837,0.402349510655705,-8.55110832408934,"NOT"
"SLAMF6",-0.811787587168957,-0.55075047992654,-1.09690093027576,0.370334530413218,0.812050566737149,-8.55158460414483,"NOT"
"TSPAN10",-1.09512359496906,-2.22367856661756,-0.75677836978427,0.516404060473393,0.930124545271112,-8.55291404339934,"NOT"
"OR8B8",-1.09512359496906,-2.22367856661756,-0.75677836978427,0.516404060473393,0.930124545271112,-8.55291404339934,"NOT"
"NLRP11",-1.09512359496906,-2.22367856661756,-0.75677836978427,0.516404060473393,0.930124545271112,-8.55291404339934,"NOT"
"FAM124B",-0.314635368754036,3.74123285852311,-2.33925680206501,0.12284777646471,0.482878435485973,-8.55347469216773,"NOT"
"CAMK1",0.411369795548886,3.12952811016314,2.1296844725698,0.145206229856794,0.525445028642633,-8.55460190207546,"NOT"
"AXDND1",0.958681665906544,-0.759885267564829,1.04677184958058,0.388923240469235,0.812050566737149,-8.55512617619707,"NOT"
"RNF122",-0.754495714979566,1.2188786276332,-1.52728264987434,0.245614787969088,0.694361746448034,-8.55578136447804,"NOT"
"VEZF1",0.097020998789179,5.34355129934341,2.84759111492391,0.0845724995943542,0.403107608482206,-8.55624482906956,"NOT"
"EFCAB11",-0.267231997048163,2.24367012229969,-1.84309947103063,0.184932562815067,0.597617942381244,-8.55633384677242,"NOT"
"RNF167",-0.132193143774004,6.04629030495859,-3.05278341265182,0.0736181671992792,0.377587920217788,-8.55694504088052,"NOT"
"PVR",-0.651486737876075,3.22074473461848,-2.15563535893862,0.14216820410137,0.520880182557623,-8.55756710882953,"NOT"
"LZTS3",-0.123979140158145,2.95908880618582,-2.07810487378576,0.15149495786076,0.536937081943799,-8.55770334142288,"NOT"
"HSD17B6",0.102212944543793,3.97364534722059,2.40976814055722,0.116336348605439,0.469808784170478,-8.55820809566295,"NOT"
"HIST1H2BH",-0.266389643091332,3.92080440526416,-2.3928903372433,0.117853247837161,0.472560380409647,-8.55831531070002,"NOT"
"C5orf58",-0.517964850985291,2.2653372779706,-1.84339132910392,0.184885589462441,0.597617942381244,-8.55860803669799,"NOT"
"NFU1",0.372694539999546,4.41205480935882,2.54612324411825,0.104969789122864,0.446799529184262,-8.55888357542675,"NOT"
"RBM33",-0.0647841246489671,6.78876661313856,-3.25702590321305,0.0645250100305029,0.353660843950456,-8.55898490638514,"NOT"
"LRIT3",0.531402320439669,-1.03106917817695,0.995518587099976,0.408935109346055,0.818279932375249,-8.55912964088532,"NOT"
"ST7L",0.32033243615222,4.56718684622083,2.59740209042182,0.101073226844083,0.439129987285346,-8.55959068348432,"NOT"
"KHK",0.462867428152222,2.86934482950957,2.03666667084774,0.156800235322917,0.547282177283257,-8.56017436859342,"NOT"
"HDGFL1",0.754758891129498,-0.170370366659431,1.16873220496039,0.345327462057074,0.812050566737149,-8.56035939460455,"NOT"
"AP000311.1",0.360607329681081,2.5398547429124,1.93094244581286,0.171441408459225,0.57386947489063,-8.56048878229017,"NOT"
"KDM5C",-0.195571199638307,8.19486013498383,-3.63522515323288,0.0513151682288738,0.320120992280341,-8.56166239666947,"NOT"
"ZNF436",-0.222759661705306,3.89347914281116,-2.38046907155854,0.118986106877531,0.475210496300335,-8.56222114856279,"NOT"
"PTGES2",-0.188034511236742,6.95886116404998,-3.2983181391086,0.0628730921116847,0.349350735656913,-8.56282188893918,"NOT"
"UNKL",0.221571460780826,5.45062507000955,2.87049822449256,0.0832458876808395,0.399996490306434,-8.563048868183,"NOT"
"MRVI1",0.510679916710266,0.0851515108028863,1.22443686946123,0.327196399643404,0.804108616820849,-8.56319476968215,"NOT"
"ESCO2",0.331850757391124,4.75699056971427,2.65314860787463,0.0970504762051451,0.430935976776304,-8.56430945001838,"NOT"
"TMEM216",-0.465272422380301,2.26107757087889,-1.83851033575432,0.185673118046232,0.598206952091587,-8.56458447436498,"NOT"
"ZBTB42",-0.388082650508913,3.40150955141119,-2.21580968214748,0.135430984879592,0.507828447761993,-8.56499215526298,"NOT"
"C3",0.928819530287593,-1.02537758237225,0.985321077174014,0.413040990922875,0.818279932375249,-8.56517587763272,"NOT"
"ZNF330",-0.140540098059647,5.61998440717213,-2.91919188681207,0.0805167408285057,0.394490980009729,-8.56637335610181,"NOT"
"ATP5F1",0.102907517912545,8.85273275897581,3.81444593763893,0.0463258205682962,0.306102239055776,-8.56807336249068,"NOT"
"PPP2R3C",0.302452966686732,4.35358993227545,2.51922229134223,0.107093072924239,0.450071908513966,-8.56841173719747,"NOT"
"CNIH3",-0.201902382061069,3.37591032317379,-2.20617214102069,0.136482005997802,0.510063585748451,-8.568440026089,"NOT"
"DPH7",-0.130108102968251,5.77690418045273,-2.96212322867044,0.0782088142365843,0.388348254329509,-8.56884032501375,"NOT"
"HIST1H2BJ",0.109647175465972,6.95433010080797,3.2889819201099,0.0632415490838385,0.350144774227969,-8.56921598215675,"NOT"
"COQ6",-0.25916812823186,4.00726802601395,-2.40961539657088,0.116349962070496,0.469808784170478,-8.56945983581441,"NOT"
"MORN4",0.310650763060847,3.75240112945363,2.32289218027554,0.124426292224722,0.485226474084465,-8.570302537791,"NOT"
"JAML",0.855996259265944,-2.27537970874067,0.726197307470114,0.531930451165709,0.94730748631973,-8.57039011951044,"NOT"
"GVQW2",0.855996259265944,-2.27537970874067,0.726197307470114,0.531930451165709,0.94730748631973,-8.57039011951044,"NOT"
"FLVCR2",0.855996259265944,-2.27537970874067,0.726197307470114,0.531930451165709,0.94730748631973,-8.57039011951044,"NOT"
"CXorf57",0.855996259265944,-2.27537970874067,0.726197307470114,0.531930451165709,0.94730748631973,-8.57039011951044,"NOT"
"USP6NL",0.299327239840215,5.97227039398214,3.01098506039576,0.0756884956010567,0.382920413568545,-8.57227776792482,"NOT"
"PCDHGB2",-1.04863968501541,-0.983048373453979,-0.986634335837305,0.412509884980125,0.818279932375249,-8.57237933956162,"NOT"
"AGBL2",0.487902266421683,-0.68185632666517,1.05244063235504,0.386772963413396,0.812050566737149,-8.5724330207707,"NOT"
"NSUN2",-0.125316205299631,8.30443879938015,-3.6516361928964,0.0508286476644223,0.31857032555168,-8.57293038417141,"NOT"
"VPS41",0.238145406668243,5.5742720143255,2.89475252278287,0.0818713249718617,0.398227334118376,-8.57408181869942,"NOT"
"PLA2G12A",-0.120325816700692,5.95898660102404,-3.00866155245382,0.0758058601905083,0.383135357885604,-8.57409497500807,"NOT"
"PLAGL1",-0.289030105101104,5.11072519324949,-2.75717705727914,0.0900921451386977,0.415672057851865,-8.57420340774004,"NOT"
"ELF4",-0.171173807331279,6.22155192890858,-3.08238384096855,0.0721977536393857,0.374075190294337,-8.57457337231449,"NOT"
"SLC9A5",-0.430151411961064,5.3999391547846,-2.8422610579351,0.0848852111837853,0.40326470030602,-8.5749049844901,"NOT"
"ECSIT",-0.163196193418863,6.39734378798966,-3.13113242580489,0.0699376583140034,0.369349485807681,-8.57490727772872,"NOT"
"AC106886.5",0.760104035417427,-0.323562045044577,1.11971144292076,0.362189176251594,0.812050566737149,-8.57564476405837,"NOT"
"ORAI2",0.189716854111158,4.84220224622262,2.67025852341052,0.0958582943525214,0.428749166296151,-8.57631229528332,"NOT"
"DENND1B",0.502866061310165,4.63299090503312,2.59617422458338,0.10116428450039,0.439224463620165,-8.57650466560382,"NOT"
"CDKN1C",-0.346485809425237,4.9815412997865,-2.71401751086491,0.0928961202731342,0.422809337670754,-8.57675828265716,"NOT"
"FAM198B",-0.838159479410484,-0.570950830193204,-1.06849745680105,0.380749449046872,0.812050566737149,-8.5769692121515,"NOT"
"TXN",0.177016526390728,7.56512810425884,3.44307664376685,0.057514013574001,0.333915508612461,-8.57702175461765,"NOT"
"RNF146",0.377738576674544,3.97311544412964,2.3852803221005,0.118545630277992,0.474112042140341,-8.57735514931397,"NOT"
"AVPR2",-1.18893035605854,0.585573340071297,-1.32477803746566,0.297143116494018,0.760621092170266,-8.5780767386738,"NOT"
"SF3A1",-0.066947559474924,8.14015061509567,-3.59929490057227,0.0524027222550213,0.323505456662155,-8.57828482377467,"NOT"
"C12orf60",-0.619652574097394,0.973834312418378,-1.44116802459869,0.266141655592094,0.717185839431707,-8.5785893706975,"NOT"
"GAGE2D",-1.01536045690206,0.977663486374913,-1.42986885787181,0.268981621499392,0.721212640197366,-8.57906727628643,"NOT"
"DOT1L",-0.263286185216391,7.76624843813555,-3.4952322856908,0.0557350486956796,0.330087022274993,-8.5792789455578,"NOT"
"DCUN1D3",-0.605877476271016,2.46624767443207,-1.88807023938024,0.177866517615387,0.583884224934942,-8.57933917503262,"NOT"
"ATP1B3",0.251242337540249,7.68983059892815,3.47290048958514,0.0564874833166303,0.331673464986957,-8.57958448966903,"NOT"
"MAOA",-0.569774458663504,1.69519289094996,-1.64746083092966,0.220024475382555,0.658702557142167,-8.57968777484753,"NOT"
"ACSL1",0.216798048628013,4.726882755023,2.62994583775074,0.0986986844362494,0.433292154990312,-8.57972877239239,"NOT"
"CLIP2",1.13876694809584,-1.30063651100822,0.911817413016195,0.443887352924063,0.850678744435641,-8.5801801895066,"NOT"
"AL591806.3",1.13876694809584,-1.30063651100822,0.911817413016195,0.443887352924063,0.850678744435641,-8.5801801895066,"NOT"
"SBK3",-0.98948949485723,-1.3358025580523,-0.908597138583824,0.445289743474063,0.851871486685949,-8.58155287682569,"NOT"
"FUT8",-0.481688062682729,3.03042262467322,-2.07408256001993,0.151999832067046,0.537988737472917,-8.58204171463183,"NOT"
"POLA2",0.159326390649654,6.40544868758765,3.12369001861695,0.0702764932272028,0.369432120296478,-8.58233455863241,"NOT"
"CADM2",-0.53321325536727,0.637194369961818,-1.34719295129204,0.29086326015483,0.752271265359603,-8.58265337709349,"NOT"
"ERCC5",-0.462325301323032,0.94197268493588,-1.43123642112212,0.268636023349399,0.721115135303833,-8.58310233434914,"NOT"
"GJB7",0.989700189652057,0.938532346460152,1.41194665213637,0.273558860110429,0.727267995769802,-8.58324421276562,"NOT"
"ITGA10",-0.475407046266972,-0.536959482670361,-1.07171067689005,0.379555900932144,0.812050566737149,-8.5837505169565,"NOT"
"ZDHHC20",-0.164818402338179,4.78361852456733,-2.64628844372039,0.0975339789997235,0.431746705460281,-8.58375155376888,"NOT"
"SFI1",0.2378480644108,4.67791993028988,2.60907821294661,0.100212706286841,0.437179555895967,-8.58416254123531,"NOT"
"AGAP3",-0.238208731203993,7.23317657366164,-3.34615762932367,0.0610299258847581,0.34413102382797,-8.5843572574901,"NOT"
"ADGRA3",-0.209026480635168,1.7389245612528,-1.66104223881175,0.217338927879781,0.654644313961471,-8.58453134401669,"NOT"
"LIMA1",-0.229983608325788,4.81897456127651,-2.65590882212276,0.0968568301809726,0.43079553729445,-8.58481147885543,"NOT"
"NT5DC2",0.157362318679542,8.12954763672805,3.5865920752664,0.0527947238611904,0.324170622430323,-8.58531053441382,"NOT"
"ARSD",1.13193462430534,-1.30063651100822,0.906346731052724,0.446272339625131,0.853185116140088,-8.585419894441,"NOT"
"SLC26A5",0.627449342039797,-1.61285736619758,0.84847373603141,0.472274059290809,0.88137593610691,-8.58631827494993,"NOT"
"A2ML1",0.627449342039797,-1.61285736619758,0.84847373603141,0.472274059290809,0.88137593610691,-8.58631827494993,"NOT"
"ANKRD26",0.068395691462388,3.41775258211976,2.20229518109493,0.136907765708261,0.510897858683139,-8.58633879259899,"NOT"
"ZDHHC12",0.176521317060708,5.08205379456986,2.73379096794352,0.0915973315021581,0.418877622515398,-8.58726647421981,"NOT"
"ATP2B1",0.310158263981778,6.44609277991769,3.1274063681475,0.0701070214207794,0.369349485807681,-8.58727213929222,"NOT"
"CCDC17",-0.658147723320591,0.786574778453516,-1.38149059469666,0.281545718300037,0.739957075905492,-8.58752356813988,"NOT"
"IL13RA1",-0.231476124065424,4.73331721111089,-2.62554919736378,0.0990151548621581,0.433925046747712,-8.58773783581665,"NOT"
"GAREM1",-0.388675175091185,-0.85361539108862,-1.00440063086541,0.40539276993489,0.815339233285699,-8.58789165024286,"NOT"
"HYAL2",-0.202044665164693,3.44628142153661,-2.21009590416946,0.136052838487411,0.508930923728349,-8.58843849572762,"NOT"
"INTS11",-0.225085810389944,7.7913917559865,-3.4902740060077,0.0559009293598693,0.330313135767922,-8.58899616176328,"NOT"
"FAM155A",-0.401609883515972,3.042231503493,-2.07280292374475,0.152160898595438,0.538257510000794,-8.58962917758775,"NOT"
"CCDC24",0.433202953448452,1.87229879226474,1.69132450462924,0.211492843677039,0.644243300567527,-8.5896995098163,"NOT"
"TRIM29",-0.886000417850142,-2.3686035771878,-0.683178905533968,0.554457739897341,0.970741764327977,-8.59197443290287,"NOT"
"PCDHGB1",-0.886000417850142,-2.3686035771878,-0.683178905533968,0.554457739897341,0.970741764327977,-8.59197443290287,"NOT"
"ADO",-0.451854042469279,5.33091699856246,-2.80165513546379,0.0873188267765781,0.409143377327768,-8.59255825758387,"NOT"
"AGPAT1",0.48345559958029,3.08569590268862,2.07638717150671,0.151710299597455,0.537417159237535,-8.59260869234445,"NOT"
"ITGA11",-1.10963469778118,-2.83189493820218,-0.57552134481782,0.614313998988469,1,-8.59296382854341,"NOT"
"FEV",-0.653779694826075,-1.32672982802931,-0.901068690635623,0.448585202236272,0.855580565762235,-8.59379131429971,"NOT"
"RPGRIP1L",0.151013142615591,2.58488563787593,1.91783567860719,0.173374376061358,0.577656972642277,-8.59439903942576,"NOT"
"KCNE1",0.894458180141398,-2.23005844881758,0.708252705576526,0.541230002303859,0.957699489390108,-8.59446626653131,"NOT"
"LYVE1",0.717677006051754,-0.237624796489818,1.12057951047251,0.361882999815785,0.812050566737149,-8.5951773907119,"NOT"
"SMC5",0.252145140033651,5.58013899612416,2.87258971508808,0.0831261495086026,0.399897216503721,-8.59585595111568,"NOT"
"NIM1K",-0.878796944334072,-2.3686035771878,-0.6776244373265,0.557424776577277,0.973618507767648,-8.5964609182241,"NOT"
"MESD",-0.148449876269268,6.12856280233802,-3.0314152859574,0.0746669376727287,0.380476090034022,-8.59669030629811,"NOT"
"TMEM191B",-0.963483833854168,-1.03143628881902,-0.95348389604676,0.426129960380982,0.830689980932703,-8.5969760571774,"NOT"
"BBS9",0.737096910397454,-0.289615649730419,1.10695173415016,0.366721722680866,0.812050566737149,-8.5970988773629,"NOT"
"NUP54",0.236122117311227,5.2797188232253,2.78226987205349,0.0885133994286846,0.411777066360139,-8.59736982244166,"NOT"
"KDM4D",0.585116677950989,0.471537568416194,1.28601912460249,0.308368408263658,0.776584351015891,-8.59752553318787,"NOT"
