geneID,geneName,KSCr1,KSCr2,KSHr1,KSHr2
ENSG00000163702.18_3,IL17RC,74,41,48,73
ENSG00000163703.17_3,CRELD1,141,114,118,150
ENSG00000163704.11_2,PRRT3,36,22,34,30
ENSG00000125037.12_3,EMC3,1018,799,1065,962
ENSG00000144554.10_2,FANCD2,1075,965,1194,1305
ENSG00000163705.12_3,FANCD2OS,206,201,234,266
ENSG00000254999.3_2,BRK1,1398,1114,1369,1379
ENSG00000134086.7_2,VHL,1213,1083,1216,1308
ENSG00000134070.4_3,IRAK2,60,40,43,63
ENSG00000157014.10_3,TATDN2,364,333,287,308
ENSG00000272410.5_4,AC022384.1,0,0,0,0
ENSG00000157017.15_3,GHRL,12,14,10,10
ENSG00000157020.17_3,SEC13,1740,1457,1716,1864
ENSG00000157087.17_3,ATP2B2,0,0,0,0
ENSG00000132164.9_2,SLC6A11,0,0,0,0
ENSG00000157103.10_3,SLC6A1,0,0,0,0
ENSG00000196639.6_3,HRH1,2,2,0,0
ENSG00000197548.12_2,ATG7,401,362,433,464
ENSG00000144560.14_3,VGLL4,360,308,425,455
ENSG00000144559.10_2,TAMM41,239,190,252,216
ENSG00000157152.16_3,SYN2,0,0,1,2
ENSG00000157150.4_2,TIMP4,0,2,1,0
ENSG00000132170.19_3,PPARG,0,0,0,0
ENSG00000154743.17_2,TSEN2,300,239,267,309
ENSG00000225526.4_2,MKRN2OS,20,19,13,21
ENSG00000075975.15_2,MKRN2,660,646,726,756
ENSG00000132155.11_2,RAF1,1391,1184,1521,1505
ENSG00000088726.15_3,TMEM40,0,0,0,0
ENSG00000144712.11_3,CAND2,286,212,245,259
ENSG00000144713.12_2,RPL32,8245,6562,7105,7110
ENSG00000144711.13_3,IQSEC1,1231,988,1155,1113
ENSG00000132182.11_2,NUP210,5573,4370,4667,5199
ENSG00000163517.14_3,HDAC11,57,35,128,116
ENSG00000163520.13_4,FBLN2,0,1,0,2
ENSG00000154764.5_2,WNT7A,14,8,0,2
ENSG00000163528.12_3,CHCHD4,503,451,500,501
ENSG00000170876.7_3,TMEM43,659,551,667,664
ENSG00000268279.4_4,AC090004.1,12,8,21,28
ENSG00000154767.14_3,XPC,842,656,794,767
ENSG00000170860.3_2,LSM3,987,858,957,1018
ENSG00000131389.16_2,SLC6A6,1725,1302,1075,1127
ENSG00000144596.12_3,GRIP2,30,18,25,31
ENSG00000154781.15_2,CCDC174,237,186,243,244
ENSG00000131379.9_2,C3orf20,14,11,16,20
ENSG00000154783.11_3,FGD5,1,0,0,0
ENSG00000177463.15_3,NR2C2,1654,1314,1646,1717
ENSG00000131368.7_2,MRPS25,1721,1385,1823,1890
ENSG00000131381.12_3,RBSN,445,384,449,447
ENSG00000131375.9_2,CAPN7,455,461,544,495
ENSG00000131370.15_2,SH3BP5,261,203,327,300
ENSG00000206562.11_3,METTL6,183,137,183,181
ENSG00000144597.13_2,EAF1,616,508,628,544
ENSG00000206561.12_3,COLQ,1,0,4,2
ENSG00000131373.14_2,HACL1,244,192,265,257
ENSG00000169814.12_2,BTD,104,84,105,99
ENSG00000206560.11_3,ANKRD28,704,705,667,743
ENSG00000131386.17_2,GALNT15,0,0,0,0
ENSG00000154813.9_2,DPH3,444,357,490,388
ENSG00000154814.13_3,OXNAD1,429,366,407,425
ENSG00000131378.13_4,RFTN1,25,30,39,20
ENSG00000092345.13_3,DAZL,0,0,0,0
ENSG00000154822.17_3,PLCL2,8,7,19,9
ENSG00000131374.14_3,TBC1D5,490,428,616,624
ENSG00000182568.16_3,SATB1,10,3,1,10
ENSG00000183960.8_2,KCNH8,0,0,1,0
ENSG00000163576.17_3,EFHB,7,9,3,11
ENSG00000144566.10_3,RAB5A,451,380,468,453
ENSG00000183977.13_3,PP2D1,67,50,79,75
ENSG00000114166.7_2,KAT2B,272,257,435,417
ENSG00000129810.14_4,SGO1,290,270,322,296
ENSG00000151789.10_2,ZNF385D,20,21,12,18
ENSG00000182247.9_3,UBE2E2,10,9,4,4
ENSG00000170142.11_2,UBE2E1,992,944,1187,1065
ENSG00000197885.10_2,NKIRAS1,45,46,47,41
ENSG00000174748.18_3,RPL15,9986,8045,9416,9316
ENSG00000174738.12_2,NR1D2,57,56,41,59
ENSG00000151090.17_3,THRB,285,248,331,379
ENSG00000077092.18_3,RARB,2,2,4,3
ENSG00000077097.15_3,TOP2B,2237,1983,2012,2054
ENSG00000151092.16_2,NGLY1,890,709,872,835
ENSG00000151093.7_2,OXSM,334,309,328,326
ENSG00000179796.11_2,LRRC3B,0,0,0,0
ENSG00000163491.16_3,NEK10,0,0,0,0
ENSG00000033867.16_3,SLC4A7,91,121,96,84
ENSG00000163508.12_2,EOMES,0,0,0,0
ENSG00000187118.12_2,CMC1,339,320,393,392
ENSG00000163512.13_2,AZI2,337,329,424,402
ENSG00000206559.7_3,ZCWPW2,3,1,1,0
ENSG00000283563.1_3,AC098650.1,0,0,0,0
ENSG00000144642.21_3,RBMS3,0,0,0,0
ENSG00000163513.17_2,TGFBR2,3,1,1,1
ENSG00000144644.14_2,GADL1,0,0,0,0
ENSG00000163527.9_2,STT3B,1473,1411,1495,1533
ENSG00000144645.13_3,OSBPL10,0,0,3,0
ENSG00000197385.5_2,ZNF860,0,0,0,0
ENSG00000152642.10_3,GPD1L,187,131,158,174
ENSG00000170293.8_3,CMTM8,0,0,0,0
ENSG00000153551.13_2,CMTM7,154,156,223,170
ENSG00000091317.7_2,CMTM6,517,443,482,478
ENSG00000144635.8_2,DYNC1LI1,822,797,992,980
ENSG00000182973.18_3,CNOT10,1218,1047,1404,1409
ENSG00000206557.5_2,TRIM71,0,0,0,0
ENSG00000183813.6_2,CCR4,1,5,7,0
ENSG00000170266.15_3,GLB1,705,557,964,1041
ENSG00000188167.8_3,TMPPE,120,104,135,133
ENSG00000170275.14_3,CRTAP,691,580,725,725
ENSG00000173705.8_3,SUSD5,0,1,0,1
ENSG00000153558.13_2,FBXL2,31,28,29,34
ENSG00000153560.11_2,UBP1,1827,1565,1735,1648
ENSG00000163539.16_3,CLASP2,1218,1089,1214,1199
ENSG00000170248.13_2,PDCD6IP,2496,2199,2719,2771
ENSG00000172995.16_3,ARPP21,0,0,0,0
ENSG00000144681.10_2,STAC,0,0,0,0
ENSG00000163673.7_4,DCLK3,0,0,0,0
ENSG00000168016.13_3,TRANK1,25,16,29,24
ENSG00000178567.7_2,EPM2AIP1,764,709,985,1049
ENSG00000076242.14_2,MLH1,1101,900,1143,1222
ENSG00000093167.17_3,LRRFIP2,587,479,581,624
ENSG00000144674.16_3,GOLGA4,539,490,664,709
ENSG00000198590.11_2,C3orf35,8,3,14,8
ENSG00000144668.11_3,ITGA9,15,14,6,18
ENSG00000144677.14_2,CTDSPL,269,229,180,191
ENSG00000136059.14_2,VILL,311,275,287,424
ENSG00000187091.13_2,PLCD1,1904,1490,1831,1865
ENSG00000008226.19_3,DLEC1,168,108,128,125
ENSG00000060971.17_3,ACAA1,632,471,514,512
ENSG00000172936.12_3,MYD88,435,345,357,365
ENSG00000172939.8_2,OXSR1,1157,985,1181,1124
ENSG00000172940.11_2,SLC22A13,4,0,2,1
ENSG00000144671.10_3,SLC22A14,0,0,2,1
ENSG00000093217.9_2,XYLB,293,273,248,255
ENSG00000114739.13_2,ACVR2B,424,386,347,371
ENSG00000157036.12_3,EXOG,120,116,143,114
ENSG00000183873.15_3,SCN5A,0,3,5,5
ENSG00000185313.6_3,SCN10A,0,0,0,0
ENSG00000168356.11_3,SCN11A,0,3,2,1
ENSG00000114742.13_3,WDR48,620,508,616,576
ENSG00000114745.13_2,GORASP1,842,650,615,670
ENSG00000168026.18_3,TTC21A,6,3,8,12
ENSG00000144655.14_2,CSRNP1,367,271,305,291
ENSG00000168334.8_3,XIRP1,0,2,1,0
ENSG00000168329.13_3,CX3CR1,0,0,0,0
ENSG00000179934.6_2,CCR8,0,0,0,0
ENSG00000144659.10_2,SLC25A38,664,504,677,695
ENSG00000168028.13_2,RPSA,16357,13096,15276,15605
ENSG00000168314.17_4,MOBP,0,1,0,1
ENSG00000170011.13_2,MYRIP,6,2,4,3
ENSG00000114784.3_2,EIF1B,599,547,568,692
ENSG00000168032.8_2,ENTPD3,28,18,43,30
ENSG00000188846.13_2,RPL14,11011,9133,10443,10241
ENSG00000177873.12_2,ZNF619,136,120,125,118
ENSG00000177842.11_2,ZNF620,39,43,42,59
ENSG00000172888.11_2,ZNF621,677,577,700,703
ENSG00000168036.16_3,CTNNB1,2132,1710,2357,2451
ENSG00000168038.10_3,ULK4,53,48,42,45
ENSG00000182606.14_3,TRAK1,671,491,526,501
ENSG00000187094.11_2,CCK,0,0,0,0
ENSG00000157093.8_2,LYZL4,0,0,0,0
ENSG00000114812.12_2,VIPR1,0,2,0,0
ENSG00000093183.13_3,SEC22C,730,606,807,907
ENSG00000008324.11_2,SS18L2,311,254,275,294
ENSG00000114857.17_2,NKTR,1651,1480,1754,1663
ENSG00000114853.13_2,ZBTB47,59,52,41,47
ENSG00000157119.11_2,KLHL40,0,0,0,0
ENSG00000010282.14_4,HHATL,0,0,0,0
ENSG00000244607.5_3,CCDC13,1,1,0,1
ENSG00000280571.1_4,AC099329.3,0,0,0,0
ENSG00000181061.13_3,HIGD1A,464,530,693,566
ENSG00000144648.15_3,ACKR2,29,19,68,62
ENSG00000273291.5_4,AC092042.3,0,0,0,0
ENSG00000240747.7_3,KRBOX1,0,0,0,2
ENSG00000180432.5_2,CYP8B1,1,1,1,0
ENSG00000182983.14_3,ZNF662,6,0,2,5
ENSG00000144649.8_4,FAM198A,1,1,7,8
ENSG00000144647.5_2,POMGNT2,247,150,196,209
ENSG00000163788.13_2,SNRK,204,160,190,185
ENSG00000160746.12_3,ANO10,483,456,513,542
ENSG00000011198.7_2,ABHD5,543,467,710,710
ENSG00000173769.4_2,TOPAZ1,0,0,0,0
ENSG00000179152.19_2,TCAIM,240,202,240,233
ENSG00000225873.3_3,LINC00694,52,43,30,36
ENSG00000185219.16_2,ZNF445,842,761,843,910
ENSG00000178917.15_3,ZNF852,82,76,83,93
ENSG00000196345.12_3,ZKSCAN7,1,0,0,0
ENSG00000144792.9_3,ZNF660,10,10,7,7
ENSG00000186448.14_3,ZNF197,343,274,290,355
ENSG00000169981.10_3,ZNF35,123,127,150,156
ENSG00000196653.11_3,ZNF502,8,5,7,8
ENSG00000186446.11_2,ZNF501,47,37,32,44
ENSG00000163807.5_2,KIAA1143,728,677,776,754
ENSG00000163808.16_3,KIF15,313,270,379,407
ENSG00000169964.7_3,TMEM42,17,8,10,9
ENSG00000163810.11_3,TGM4,0,0,0,1
ENSG00000163812.13_3,ZDHHC3,1028,829,1152,1144
ENSG00000075914.12_3,EXOSC7,659,434,511,532
ENSG00000163815.5_3,CLEC3B,0,0,0,4
ENSG00000163814.7_3,CDCP1,410,322,385,397
ENSG00000249992.1_2,TMEM158,99,93,63,64
ENSG00000011376.9_3,LARS2,1066,822,820,905
ENSG00000144791.9_3,LIMD1,889,697,714,802
ENSG00000211456.10_2,SACM1L,603,589,645,601
ENSG00000163817.15_3,SLC6A20,0,1,0,0
ENSG00000163818.16_3,LZTFL1,140,121,123,124
ENSG00000173585.15_2,CCR9,2,0,2,0
ENSG00000163820.14_2,FYCO1,436,387,401,422
ENSG00000172215.5_3,CXCR6,6,1,10,5
ENSG00000173578.7_2,XCR1,0,0,0,0
ENSG00000183625.14_3,CCR3,0,0,0,0
ENSG00000163823.3_2,CCR1,0,0,0,0
ENSG00000121807.5_4,CCR2,0,0,0,0
ENSG00000160791.13_3,CCR5,0,0,0,0
ENSG00000121797.9_3,CCRL2,20,15,21,37
ENSG00000012223.12_2,LTF,0,0,3,2
ENSG00000163825.3_2,RTP3,1,0,2,3
ENSG00000163827.12_3,LRRC2,0,0,6,1
ENSG00000241186.9_3,TDGF1,0,0,0,0
ENSG00000283473.2_3,FAM240A,0,0,0,0
ENSG00000178038.16_2,ALS2CL,1,0,0,0
ENSG00000181585.3_2,TMIE,0,0,0,0
ENSG00000283706.1_1,PRSS50,0,0,0,0
ENSG00000206549.13_3,PRSS50,0,0,0,0
ENSG00000261603.1_3,PRSS46,0,0,0,0
ENSG00000188086.13_3,PRSS45,0,0,0,0
ENSG00000284672.1_1,AC109583.3,0,3,0,0
ENSG00000178055.11_2,PRSS42,0,0,0,0
ENSG00000160808.9_2,MYL3,0,0,0,0
ENSG00000160801.13_3,PTH1R,0,0,0,0
ENSG00000268537.1,AC109583.1,0,0,0,0
ENSG00000160799.11_3,CCDC12,651,494,533,545
ENSG00000160796.16_2,NBEAL2,1753,1452,1406,1507
ENSG00000181555.20_4,SETD2,1140,1011,1089,1148
ENSG00000088727.12_2,KIF9,295,255,229,232
ENSG00000114648.11_2,KLHL18,1129,974,1074,1164
ENSG00000076201.14_2,PTPN23,945,725,824,860
ENSG00000114650.18_2,SCAP,1653,1271,1194,1208
ENSG00000163832.15_3,ELP6,650,508,617,624
ENSG00000114646.9_3,CSPG5,44,31,60,38
ENSG00000173473.10_3,SMARCC1,3817,3165,3253,3212
ENSG00000132153.14_2,DHX30,3024,2518,2689,2714
ENSG00000047849.21_4,MAP4,2837,2126,2443,2377
ENSG00000164045.11_3,CDC25A,1265,1146,1108,1204
ENSG00000164047.4_2,CAMP,0,0,0,1
ENSG00000164048.13_2,ZNF589,307,250,244,240
ENSG00000172113.8_3,NME6,258,198,225,255
ENSG00000229453.2_2,SPINK8,0,0,0,0
ENSG00000164049.14_2,FBXW12,0,0,0,0
ENSG00000164050.12_2,PLXNB1,203,149,164,174
ENSG00000164051.13_3,CCDC51,176,165,176,135
ENSG00000232112.3_2,TMA7,777,620,674,689
ENSG00000164053.19_3,ATRIP,2,1,1,1
ENSG00000282827.2_4,AC134772.2,7,3,5,5
ENSG00000213689.11_3,TREX1,0,0,0,0
ENSG00000164054.15_3,SHISA5,628,498,599,618
ENSG00000114268.11_3,PFKFB4,120,103,131,144
ENSG00000145040.3_3,UCN2,0,2,0,0
ENSG00000114270.17_3,COL7A1,25,14,10,9
ENSG00000010256.10_2,UQCRC1,2395,1875,2055,2279
ENSG00000183396.3_2,TMEM89,0,0,0,1
ENSG00000225697.12_3,SLC26A6,294,233,273,249
ENSG00000008300.16_3,CELSR3,78,51,57,68
ENSG00000213672.7_3,NCKIPSD,251,215,226,242
ENSG00000068745.14_2,IP6K2,499,369,484,457
ENSG00000114302.15_3,PRKAR2A,990,930,771,758
ENSG00000178537.9_2,SLC25A20,205,176,209,249
ENSG00000221883.2_2,ARIH2OS,122,130,129,147
ENSG00000177479.19_2,ARIH2,1389,1149,1304,1333
ENSG00000178467.17_3,P4HTM,0,5,2,0
ENSG00000178252.17_3,WDR6,1702,1435,1496,1547
ENSG00000178149.16_3,DALRD3,502,369,472,447
ENSG00000178057.14_2,NDUFAF3,452,301,419,376
ENSG00000178035.11_2,IMPDH2,2733,2158,2334,2362
ENSG00000198218.10_3,QRICH1,739,702,715,734
ENSG00000172053.17_1,QARS,1932,1483,1832,1865
ENSG00000172046.18_2,USP19,1061,761,781,839
ENSG00000172037.13_2,LAMB2,101,77,92,98
ENSG00000177352.9_2,CCDC71,217,160,204,215
ENSG00000185909.14_2,KLHDC8B,698,460,802,879
ENSG00000236980.9_2,C3orf84,0,2,0,0
ENSG00000173421.16_2,CCDC36,1,0,0,3
ENSG00000188315.7_4,C3orf62,118,76,97,97
ENSG00000114316.12_3,USP4,308,248,265,268
ENSG00000233276.3_3,GPX1,0,0,0,0
ENSG00000067560.10_3,RHOA,3066,2552,3443,3243
ENSG00000145022.4_2,TCTA,187,145,200,207
ENSG00000145020.15_3,AMT,0,1,1,0
ENSG00000283189.2_3,AC104452.1,0,0,0,0
ENSG00000145029.13_3,NICN1,0,0,0,0
ENSG00000173402.11_3,DAG1,422,403,464,471
ENSG00000164061.4_3,BSN,418,320,333,320
ENSG00000164062.12_3,APEH,1358,1036,1039,1066
ENSG00000173531.15_3,MST1,85,50,67,92
ENSG00000164068.15_2,RNF123,983,767,1163,1177
ENSG00000176020.8_3,AMIGO3,0,0,0,0
ENSG00000173540.12_3,GMPPB,488,325,451,458
ENSG00000176095.11_2,IP6K1,751,582,640,732
ENSG00000187492.8_2,CDHR4,1,1,0,1
ENSG00000185614.4_2,FAM212A,72,56,31,30
ENSG00000182179.12_3,UBA7,4,2,3,8
ENSG00000183763.8_2,TRAIP,287,189,240,261
ENSG00000164076.16_2,CAMKV,5,9,8,5
ENSG00000164078.12_3,MST1R,60,47,43,63
ENSG00000164077.13_4,MON1A,236,209,191,207
ENSG00000004534.14_3,RBM6,725,681,711,671
ENSG00000003756.16_3,RBM5,734,561,751,724
ENSG00000001617.11_2,SEMA3F,217,150,350,335
ENSG00000114349.9_2,GNAT1,0,0,0,0
ENSG00000188338.14_3,SLC38A3,1,0,1,1
ENSG00000114353.16_3,GNAI2,499,387,443,485
ENSG00000012171.19_3,SEMA3B,2,4,5,13
ENSG00000179564.3_2,LSMEM2,165,156,191,170
ENSG00000214706.10_3,IFRD2,1095,906,985,1014
ENSG00000186792.16_3,HYAL3,114,101,84,79
ENSG00000243477.5_3,NAT6,105,60,56,81
ENSG00000114378.16_2,HYAL1,27,26,17,32
ENSG00000068001.13_3,HYAL2,112,85,89,98
ENSG00000114383.9_3,TUSC2,433,339,335,359
ENSG00000068028.17_2,RASSF1,563,382,488,553
ENSG00000004838.13_2,ZMYND10,14,15,18,12
ENSG00000114388.12_2,NPRL2,197,123,133,171
ENSG00000114395.10_3,CYB561D2,228,154,176,187
ENSG00000272104.1_4,Z84492.1,0,0,0,0
ENSG00000126062.3_2,TMEM115,365,307,281,353
ENSG00000007402.11_3,CACNA2D2,7,3,10,14
ENSG00000088543.14_2,C3orf18,28,24,36,33
ENSG00000114735.9_3,HEMK1,391,289,395,357
ENSG00000114737.15_2,CISH,1204,886,1196,1369
ENSG00000114738.10_2,MAPKAPK3,960,789,899,883
ENSG00000088538.12_2,DOCK3,8,6,10,3
ENSG00000145050.15_2,MANF,209,146,167,205
ENSG00000259956.1_2,RBM15B,881,713,734,781
ENSG00000145041.15_3,DCAF1,657,551,625,615
ENSG00000164080.13_3,RAD54L2,369,263,398,368
ENSG00000164081.12_4,TEX264,259,211,220,223
ENSG00000164082.14_2,GRM2,0,0,0,0
ENSG00000214686.4_2,IQCF6,1,4,0,0
ENSG00000229972.7_3,IQCF3,0,1,0,0
ENSG00000184345.4_2,IQCF2,0,0,0,0
ENSG00000214681.3_2,IQCF5,0,0,0,0
ENSG00000173389.15_2,IQCF1,0,0,0,0
ENSG00000114767.6_2,RRP9,829,578,533,558
ENSG00000041880.14_3,PARP3,45,46,35,34
ENSG00000180929.5_2,GPR62,0,0,0,0
ENSG00000090097.21_3,PCBP4,39,33,35,38
ENSG00000114779.19_3,ABHD14B,717,662,568,641
ENSG00000248487.8_3,ABHD14A,323,272,289,264
ENSG00000114786.16_4,ABHD14A-ACY1,1,0,0,0
ENSG00000243989.8_3,ACY1,23,7,11,14
ENSG00000162244.10_3,RPL29,6036,4545,5206,5327
ENSG00000164086.9_3,DUSP7,288,304,236,192
ENSG00000256097.1,LINC00696,0,1,0,0
ENSG00000164087.7_3,POC1A,146,125,167,161
ENSG00000023330.14_2,ALAS1,459,388,344,353
ENSG00000239732.3_3,TLR9,0,0,0,0
ENSG00000173366.11_4,AC097637.1,0,0,0,0
ENSG00000247596.8_3,TWF2,203,194,163,169
ENSG00000164088.17_3,PPM1M,30,31,28,40
ENSG00000164091.11_2,WDR82,1437,1152,1265,1217
ENSG00000168237.17_2,GLYCTK,73,63,72,55
ENSG00000114841.17_3,DNAH1,38,37,49,49
ENSG00000163930.9_2,BAP1,1265,983,1174,1174
ENSG00000010318.20_3,PHF7,121,97,110,94
ENSG00000010319.6_3,SEMA3G,0,0,0,0
ENSG00000114854.7_3,TNNC1,1,0,0,2
ENSG00000010322.15_2,NISCH,902,716,784,851
ENSG00000010327.10_2,STAB1,169,156,178,193
ENSG00000168268.10_2,NT5DC2,2583,2039,2547,2734
ENSG00000168273.7_2,SMIM4,234,160,207,163
ENSG00000163939.18_3,PBRM1,648,567,681,687
ENSG00000163938.16_3,GNL3,1474,1288,1425,1426
ENSG00000016864.18_3,GLT8D1,285,234,271,332
ENSG00000114902.13_2,SPCS1,719,596,704,706
ENSG00000114904.12_2,NEK4,256,248,206,227
ENSG00000055957.10_2,ITIH1,0,0,0,0
ENSG00000162267.12_2,ITIH3,0,0,0,0
ENSG00000055955.15_3,ITIH4,0,0,0,0
ENSG00000243696.4_4,AC006254.1,0,1,0,0
ENSG00000272573.5_3,MUSTN1,0,0,1,0
ENSG00000248592.7_3,TMEM110-MUSTN1,2,4,0,2
ENSG00000213533.11_3,TMEM110,1,3,1,2
ENSG00000163935.13_3,SFMBT1,107,63,115,102
ENSG00000272305.5_4,AC096887.1,1,5,3,1
ENSG00000163933.9_3,RFT1,117,98,145,133
ENSG00000163932.13_3,PRKCD,266,234,194,179
ENSG00000163931.15_2,TKT,4911,3716,3533,3681
ENSG00000272886.5_3,DCP1A,300,267,282,286
ENSG00000157388.15_3,CACNA1D,2,5,4,2
ENSG00000016391.10_3,CHDH,136,99,96,99
ENSG00000056736.9_3,IL17RB,119,92,90,95
ENSG00000113812.13_3,ACTR8,222,218,231,267
ENSG00000113811.10_2,SELENOK,204,152,178,200
ENSG00000157445.14_4,CACNA2D3,0,0,0,2
ENSG00000144771.7_3,LRTM1,0,0,0,0
ENSG00000114251.14_3,WNT5A,0,0,0,0
ENSG00000187672.12_2,ERC2,0,0,2,0
ENSG00000180376.16_2,CCDC66,188,172,190,216
ENSG00000163946.13_3,FAM208A,679,646,812,817
ENSG00000163947.11_3,ARHGEF3,30,21,31,14
ENSG00000186451.1_2,SPATA12,0,0,1,0
ENSG00000144730.17_2,IL17RD,1,1,4,1
ENSG00000163666.8_3,HESX1,1,7,9,8
ENSG00000157500.10_3,APPL1,192,210,294,294
ENSG00000239388.8_3,ASB14,33,24,41,27
ENSG00000174844.14_3,DNAH12,1,0,0,2
ENSG00000174840.8_2,PDE12,581,508,502,545
ENSG00000168374.10_3,ARF4,849,714,1109,1037
ENSG00000174839.12_2,DENND6A,145,132,177,165
ENSG00000163681.14_3,SLMAP,581,491,551,501
ENSG00000136068.14_2,FLNB,1153,995,871,856
ENSG00000163687.13_4,DNASE1L3,0,0,0,0
ENSG00000163686.14_3,ABHD6,47,62,71,84
ENSG00000163684.11_3,RPP14,203,177,163,163
ENSG00000255154.7_4,HTD2,0,2,1,3
ENSG00000168297.15_2,PXK,197,187,219,240
ENSG00000168291.12_2,PDHB,552,434,556,514
ENSG00000168301.12_3,KCTD6,46,27,48,31
ENSG00000168306.12_2,ACOX2,0,0,0,0
ENSG00000168309.16_2,FAM107A,0,0,0,0
ENSG00000198643.6_3,FAM3D,1,0,0,1
ENSG00000163689.19_4,C3orf67,101,93,76,118
ENSG00000189283.9_3,FHIT,44,40,57,62
ENSG00000269415.1,NPCDR1,0,0,0,0
ENSG00000144724.19_3,PTPRG,0,0,0,0
ENSG00000114405.10_2,C3orf14,0,0,0,0
ENSG00000153266.12_2,FEZF2,0,0,0,0
ENSG00000163618.17_4,CADPS,0,0,0,0
ENSG00000163630.10_2,SYNPR,0,0,0,0
ENSG00000188817.7_3,SNTN,0,0,0,0
ENSG00000163632.12_3,C3orf49,1,2,1,5
ENSG00000163634.11_2,THOC7,303,270,343,341
ENSG00000163635.17_3,ATXN7,173,153,159,176
ENSG00000163636.10_3,PSMD6,1122,844,1181,1121
ENSG00000163637.12_3,PRICKLE2,0,0,0,0
ENSG00000163638.13_2,ADAMTS9,0,0,0,2
ENSG00000151276.23_3,MAGI1,337,301,333,279
ENSG00000144741.17_2,SLC25A26,151,79,96,117
ENSG00000144749.13_2,LRIG1,5,6,4,6
ENSG00000163376.11_2,KBTBD8,152,131,154,191
ENSG00000172340.14_3,SUCLG2,370,421,396,398
ENSG00000183662.10_3,FAM19A1,0,0,0,0
ENSG00000163377.15_2,FAM19A4,0,0,0,0
ENSG00000163378.13_3,EOGT,158,140,134,156
ENSG00000144747.15_3,TMF1,215,188,204,220
ENSG00000144744.16_2,UBA3,294,296,338,344
ENSG00000144746.6_2,ARL6IP5,223,145,260,257
ENSG00000163380.15_2,LMOD3,0,0,0,0
ENSG00000114541.14_3,FRMD4B,1,0,2,0
ENSG00000187098.14_3,MITF,189,171,168,161
ENSG00000242120.3_4,MDFIC2,1,0,0,0
ENSG00000114861.18_3,FOXP1,213,158,181,196
ENSG00000163412.12_2,EIF4E3,14,22,26,25
ENSG00000170837.2_2,GPR27,0,0,0,0
ENSG00000163421.8_3,PROK2,0,0,0,0
ENSG00000163602.10_3,RYBP,380,352,332,318
ENSG00000144736.13_2,SHQ1,227,218,236,223
ENSG00000172986.12_3,GXYLT2,6,11,8,17
ENSG00000163605.14_3,PPP4R2,418,467,554,519
ENSG00000255423.1_3,EBLN2,15,6,14,8
ENSG00000121440.14_2,PDZRN3,0,0,0,0
ENSG00000113805.8_2,CNTN3,5,3,4,4
ENSG00000172969.7_4,FRG2C,0,0,0,0
ENSG00000227124.8_3,ZNF717,41,29,29,31
ENSG00000185008.17_3,ROBO2,0,0,1,0
ENSG00000169855.19_2,ROBO1,0,0,1,0
ENSG00000114480.12_3,GBE1,283,239,249,254
ENSG00000175161.13_3,CADM2,20,11,15,9
ENSG00000206538.8_3,VGLL3,0,0,2,0
ENSG00000083937.8_2,CHMP2B,168,126,176,151
ENSG00000064835.10_4,POU1F1,0,0,0,0
ENSG00000179097.5_2,HTR1F,55,52,61,55
ENSG00000163320.10_3,CGGBP1,654,585,799,761
ENSG00000175105.6_3,ZNF654,108,104,146,143
ENSG00000179021.9_2,C3orf38,123,140,139,144
ENSG00000283434.1_3,AC108750.1,0,0,0,0
ENSG00000044524.10_2,EPHA3,0,0,0,0
ENSG00000184500.14_2,PROS1,593,525,909,780
ENSG00000169379.15_2,ARL13B,185,131,166,150
ENSG00000178750.2_2,STX19,3,0,0,4
ENSG00000178700.7_3,DHFR2,60,31,63,42
ENSG00000178694.9_2,NSUN3,53,39,76,74
ENSG00000269028.3_2,MTRNR2L12,1,0,0,2
ENSG00000080224.17_3,EPHA6,0,0,0,0
ENSG00000113966.9_3,ARL6,20,13,19,15
ENSG00000080200.9_2,CRYBG3,187,172,208,182
ENSG00000170854.17_3,RIOX2,385,302,372,392
ENSG00000183185.9_2,GABRR3,0,0,0,0
ENSG00000196578.4_2,OR5AC2,0,0,0,0
ENSG00000231192.2_3,OR5H1,0,0,0,0
ENSG00000236032.3_3,OR5H14,0,0,0,0
ENSG00000233412.2,OR5H15,0,0,0,0
ENSG00000197938.4,OR5H2,0,0,0,0
ENSG00000196098.2_3,OR5K4,0,0,0,0
ENSG00000206536.1_3,OR5K3,0,0,0,0
ENSG00000232382.2_3,OR5K1,0,0,0,0
ENSG00000231861.2_2,OR5K2,0,0,0,0
ENSG00000080822.16_3,CLDND1,231,243,307,248
ENSG00000080819.6_3,CPOX,895,757,1174,1242
ENSG00000154165.4_2,GPR15,0,0,0,0
ENSG00000064225.12_3,ST3GAL6,16,12,10,26
ENSG00000057019.15_3,DCBLD2,264,209,187,237
ENSG00000144810.15_2,COL8A1,0,0,0,0
ENSG00000184220.11_3,CMSS1,286,277,368,359
ENSG00000168386.18_3,FILIP1L,62,37,54,60
ENSG00000036054.12_2,TBC1D23,493,459,557,514
ENSG00000114021.11_2,NIT2,163,112,147,144
ENSG00000154174.7_3,TOMM70,1188,1101,936,1021
ENSG00000206535.7_2,LNP1,46,29,32,57
ENSG00000181458.10_2,TMEM45A,9,14,16,11
ENSG00000144820.7_2,ADGRG7,0,0,0,0
ENSG00000114354.13_3,TFG,718,683,803,812
ENSG00000154175.16_3,ABI3BP,0,1,2,0
